Sizes;NOINIT_SEQ_WRITE;INIT_SEQ_WRITE;NOINIT_SEQ_READ;INIT_SEQ_READ;NOINIT_RND_WRITE;INIT_RND_WRITE;NOINIT_RND_READ;INIT_RND_READ
536000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;75.00
537000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;81.00
538000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;87.00
539000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;81.00
540000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;85.00
541000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;80.00
542000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;93.00
543000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;92.00
544000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;85.00
545000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;89.00
546000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;88.00
547000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;90.00
548000;100.00;100.00;100.00;36.00;100.00;100.00;100.00;85.00
549000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;83.00
550000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;89.00
551000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;88.00
552000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;88.00
553000;100.00;100.00;100.00;38.00;100.00;100.00;100.00;92.00
554000;100.00;100.00;100.00;37.00;100.00;100.00;100.00;88.00
555000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;91.00
556000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;84.00
557000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;93.00
558000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;98.00
559000;100.00;100.00;100.00;40.00;100.00;100.00;100.00;94.00
560000;100.00;100.00;100.00;36.00;100.00;100.00;100.00;86.00
561000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;93.00
562000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;82.00
563000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;92.00
564000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;93.00
565000;100.00;100.00;100.00;37.00;100.00;100.00;100.00;96.00
566000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;90.00
567000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;97.00
568000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;99.00
569000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;98.00
570000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;93.00
571000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;98.00
572000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;93.00
573000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;93.00
574000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;87.00
575000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;87.00
576000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;88.00
577000;100.00;100.00;100.00;37.00;100.00;100.00;100.00;92.00
578000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;92.00
579000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;96.00
580000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;89.00
581000;100.00;100.00;100.00;56.00;100.00;100.00;100.00;87.00
582000;100.00;100.00;100.00;36.00;100.00;100.00;100.00;90.00
583000;100.00;100.00;100.00;38.00;100.00;100.00;100.00;96.00
584000;100.00;100.00;100.00;37.00;100.00;100.00;100.00;93.00
585000;100.00;100.00;100.00;35.00;100.00;100.00;100.00;100.00
586000;100.00;100.00;100.00;33.00;100.00;100.00;100.00;89.00
587000;100.00;100.00;100.00;32.00;100.00;100.00;100.00;91.00
588000;100.00;100.00;100.00;34.00;100.00;100.00;100.00;95.00
589000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;86.00
590000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;98.00
591000;100.00;100.00;100.00;28.00;100.00;100.00;100.00;94.00
592000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;95.00
593000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;97.00
594000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;98.00
595000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;93.00
596000;100.00;100.00;100.00;28.00;100.00;100.00;100.00;93.00
597000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;85.00
598000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;100.00
599000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;97.00
600000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;99.00
601000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;95.00
602000;100.00;100.00;100.00;24.00;100.00;100.00;100.00;97.00
603000;100.00;100.00;100.00;27.00;100.00;100.00;100.00;96.00
604000;100.00;100.00;100.00;27.00;100.00;100.00;100.00;95.00
605000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;91.00
606000;100.00;100.00;100.00;28.00;100.00;100.00;100.00;89.00
607000;100.00;100.00;100.00;27.00;100.00;100.00;100.00;82.00
608000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;84.00
609000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;87.00
610000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;77.00
611000;100.00;100.00;100.00;27.00;100.00;100.00;100.00;74.00
612000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;73.00
613000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;75.00
614000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;78.00
615000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;76.00
616000;100.00;100.00;100.00;27.00;100.00;100.00;100.00;66.00
617000;100.00;100.00;100.00;24.00;100.00;100.00;100.00;78.00
618000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;76.00
619000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;70.00
620000;100.00;100.00;100.00;27.00;100.00;100.00;100.00;68.00
621000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;71.00
622000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;74.00
623000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;82.00
624000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;70.00
625000;100.00;100.00;100.00;28.00;100.00;100.00;100.00;68.00
626000;100.00;100.00;100.00;24.00;100.00;100.00;100.00;79.00
627000;100.00;100.00;100.00;25.00;100.00;100.00;100.00;74.00
628000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;76.00
629000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;74.00
630000;100.00;100.00;100.00;20.00;100.00;100.00;100.00;79.00
631000;100.00;100.00;100.00;20.00;100.00;100.00;100.00;77.00
632000;100.00;100.00;100.00;20.00;100.00;100.00;100.00;79.00
633000;100.00;100.00;100.00;22.00;100.00;100.00;100.00;86.00
634000;100.00;100.00;100.00;22.00;100.00;100.00;100.00;83.00
635000;100.00;100.00;100.00;22.00;100.00;100.00;100.00;86.00
636000;100.00;100.00;100.00;20.00;100.00;100.00;100.00;77.00
637000;100.00;100.00;100.00;22.00;100.00;100.00;100.00;81.00
638000;100.00;100.00;100.00;20.00;100.00;100.00;100.00;86.00
639000;100.00;100.00;100.00;20.00;100.00;100.00;100.00;75.00
640000;100.00;100.00;100.00;21.00;100.00;100.00;100.00;84.00
641000;100.00;100.00;100.00;22.00;100.00;100.00;100.00;84.00
642000;100.00;100.00;100.00;21.00;100.00;100.00;100.00;78.00
643000;100.00;100.00;100.00;22.00;100.00;100.00;100.00;90.00
644000;100.00;100.00;100.00;20.00;100.00;100.00;100.00;83.00
645000;100.00;100.00;100.00;19.00;100.00;100.00;100.00;88.00
646000;100.00;100.00;100.00;20.00;100.00;100.00;100.00;83.00
647000;100.00;100.00;100.00;24.00;100.00;100.00;100.00;78.00
648000;100.00;100.00;100.00;22.00;100.00;100.00;100.00;90.00
649000;100.00;100.00;100.00;26.00;100.00;100.00;100.00;76.00
650000;100.00;100.00;100.00;24.00;100.00;100.00;100.00;83.00
651000;100.00;100.00;100.00;27.00;100.00;100.00;100.00;80.00
652000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;84.00
653000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;75.00
654000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;81.00
655000;100.00;100.00;100.00;19.00;100.00;100.00;100.00;82.00
656000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;82.00
657000;100.00;100.00;100.00;18.00;100.00;100.00;100.00;83.00
658000;100.00;100.00;100.00;19.00;100.00;100.00;100.00;77.00
659000;100.00;100.00;100.00;19.00;100.00;100.00;100.00;81.00
660000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;85.00
661000;100.00;100.00;100.00;18.00;100.00;100.00;100.00;81.00
662000;100.00;100.00;100.00;18.00;100.00;100.00;100.00;73.00
663000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;78.00
664000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;71.00
665000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;77.00
666000;100.00;100.00;100.00;16.00;100.00;100.00;100.00;80.00
667000;100.00;100.00;100.00;15.00;100.00;100.00;100.00;85.00
668000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;78.00
669000;100.00;100.00;100.00;17.00;100.00;100.00;100.00;80.00
670000;100.00;100.00;100.00;16.00;100.00;100.00;100.00;77.00
671000;100.00;100.00;100.00;15.00;100.00;100.00;100.00;74.00
672000;100.00;100.00;100.00;14.00;100.00;100.00;100.00;91.00
673000;100.00;100.00;100.00;15.00;100.00;100.00;100.00;72.00
674000;100.00;100.00;100.00;16.00;100.00;100.00;100.00;72.00
675000;100.00;100.00;100.00;16.00;100.00;100.00;100.00;73.00
676000;100.00;100.00;100.00;15.00;100.00;100.00;100.00;86.00
677000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;86.00
678000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;85.00
679000;100.00;100.00;100.00;15.00;100.00;100.00;100.00;84.00
680000;100.00;100.00;100.00;14.00;100.00;100.00;100.00;80.00
681000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;87.00
682000;100.00;100.00;100.00;14.00;100.00;100.00;100.00;78.00
683000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;77.00
684000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;74.00
685000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;82.00
686000;100.00;100.00;100.00;12.00;100.00;100.00;100.00;90.00
687000;100.00;100.00;100.00;11.00;100.00;100.00;100.00;89.00
688000;100.00;100.00;100.00;12.00;100.00;100.00;100.00;78.00
689000;100.00;100.00;100.00;12.00;100.00;100.00;100.00;83.00
690000;100.00;100.00;100.00;10.00;100.00;100.00;100.00;91.00
691000;100.00;100.00;100.00;11.00;100.00;100.00;100.00;71.00
692000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;75.00
693000;100.00;100.00;100.00;11.00;100.00;100.00;100.00;73.00
694000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;82.00
695000;100.00;100.00;100.00;12.00;100.00;100.00;100.00;86.00
696000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;84.00
697000;100.00;100.00;100.00;11.00;100.00;100.00;100.00;86.00
698000;100.00;100.00;100.00;10.00;100.00;100.00;100.00;75.00
699000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;78.00
700000;100.00;100.00;100.00;12.00;100.00;100.00;100.00;83.00
701000;100.00;100.00;100.00;10.00;100.00;100.00;100.00;83.00
702000;100.00;100.00;100.00;10.00;100.00;100.00;100.00;84.00
703000;100.00;100.00;100.00;12.00;100.00;100.00;100.00;79.00
704000;100.00;100.00;100.00;9.00;100.00;100.00;100.00;72.00
705000;100.00;100.00;100.00;12.00;100.00;100.00;100.00;76.00
706000;100.00;100.00;100.00;9.00;100.00;100.00;100.00;79.00
707000;100.00;100.00;100.00;10.00;100.00;100.00;100.00;82.00
708000;100.00;100.00;100.00;9.00;100.00;100.00;100.00;81.00
709000;100.00;100.00;100.00;31.00;100.00;100.00;100.00;83.00
710000;100.00;100.00;100.00;14.00;100.00;100.00;100.00;77.00
711000;100.00;100.00;100.00;13.00;100.00;100.00;100.00;85.00
712000;100.00;100.00;100.00;10.00;100.00;100.00;100.00;75.00
713000;100.00;100.00;100.00;9.00;100.00;100.00;100.00;87.00
714000;100.00;100.00;100.00;6.00;100.00;100.00;100.00;83.00
715000;100.00;100.00;100.00;8.00;100.00;100.00;100.00;83.00
716000;100.00;100.00;100.00;7.00;100.00;100.00;100.00;82.00
717000;100.00;100.00;100.00;10.00;100.00;100.00;100.00;83.00
718000;100.00;100.00;100.00;4.00;100.00;100.00;100.00;68.00
719000;100.00;100.00;100.00;10.00;100.00;100.00;100.00;83.00
720000;100.00;100.00;100.00;7.00;100.00;100.00;100.00;89.00
721000;100.00;100.00;100.00;5.00;100.00;100.00;100.00;81.00
722000;100.00;100.00;100.00;5.00;100.00;100.00;100.00;79.00
723000;100.00;100.00;100.00;3.00;100.00;100.00;100.00;71.00
724000;100.00;100.00;100.00;5.00;100.00;100.00;100.00;75.00
725000;100.00;100.00;100.00;7.00;100.00;100.00;100.00;88.00
726000;100.00;100.00;100.00;8.00;100.00;100.00;100.00;78.00
727000;100.00;100.00;100.00;5.00;100.00;100.00;100.00;73.00
728000;100.00;100.00;100.00;2.00;100.00;100.00;100.00;65.00
729000;100.00;100.00;100.00;4.00;100.00;100.00;100.00;85.00
730000;100.00;100.00;100.00;7.00;100.00;100.00;100.00;80.00
731000;100.00;100.00;100.00;28.00;100.00;100.00;100.00;90.00
732000;100.00;100.00;100.00;88.00;100.00;100.00;100.00;94.00
733000;100.00;100.00;100.00;58.00;100.00;100.00;100.00;81.00
734000;100.00;100.00;100.00;24.00;100.00;100.00;100.00;81.00
735000;100.00;100.00;100.00;65.00;100.00;100.00;100.00;75.00
736000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;74.00
737000;100.00;100.00;100.00;43.00;100.00;100.00;100.00;79.00
738000;100.00;100.00;100.00;66.00;100.00;100.00;100.00;93.00
739000;100.00;100.00;100.00;59.00;100.00;100.00;100.00;86.00
740000;100.00;100.00;100.00;81.00;100.00;100.00;100.00;73.00
741000;100.00;100.00;100.00;60.00;100.00;100.00;100.00;70.00
742000;100.00;100.00;100.00;89.00;100.00;100.00;100.00;72.00
743000;100.00;100.00;100.00;77.00;100.00;100.00;100.00;76.00
744000;100.00;100.00;100.00;78.00;100.00;100.00;100.00;82.00
745000;100.00;100.00;100.00;75.00;100.00;100.00;100.00;85.00
746000;100.00;100.00;100.00;67.00;100.00;100.00;100.00;82.00
747000;100.00;100.00;100.00;52.00;100.00;100.00;100.00;83.00
748000;100.00;100.00;100.00;95.00;100.00;100.00;100.00;79.00
749000;100.00;100.00;100.00;75.00;100.00;100.00;100.00;75.00
750000;100.00;100.00;100.00;85.00;100.00;100.00;100.00;88.00
751000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;79.00
752000;100.00;100.00;100.00;80.00;100.00;100.00;100.00;89.00
753000;100.00;100.00;100.00;87.00;100.00;100.00;100.00;90.00
754000;100.00;100.00;100.00;89.00;100.00;100.00;100.00;81.00
755000;100.00;100.00;100.00;97.00;100.00;100.00;100.00;91.00
756000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;84.00
757000;100.00;100.00;100.00;99.00;100.00;100.00;100.00;88.00
758000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;77.00
759000;100.00;100.00;100.00;92.00;100.00;100.00;100.00;85.00
760000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;76.00
761000;100.00;100.00;100.00;93.00;100.00;100.00;100.00;76.00
762000;100.00;100.00;100.00;99.00;100.00;100.00;100.00;85.00
763000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;80.00
764000;100.00;100.00;100.00;90.00;100.00;100.00;100.00;86.00
765000;100.00;100.00;100.00;82.00;100.00;100.00;100.00;78.00
766000;100.00;100.00;100.00;80.00;100.00;100.00;100.00;88.00
767000;100.00;100.00;100.00;84.00;100.00;100.00;100.00;94.00
768000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;87.00
769000;100.00;100.00;100.00;99.00;100.00;100.00;100.00;88.00
770000;100.00;100.00;100.00;92.00;100.00;100.00;100.00;86.00
771000;100.00;100.00;100.00;97.00;100.00;100.00;100.00;91.00
772000;100.00;100.00;100.00;92.00;100.00;100.00;100.00;88.00
773000;100.00;100.00;100.00;91.00;100.00;100.00;100.00;94.00
774000;100.00;100.00;100.00;95.00;100.00;100.00;100.00;85.00
775000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;97.00
776000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;87.00
777000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;84.00
778000;100.00;100.00;100.00;90.00;100.00;100.00;100.00;86.00
779000;100.00;100.00;100.00;95.00;100.00;100.00;100.00;91.00
780000;100.00;100.00;100.00;96.00;100.00;100.00;100.00;90.00
781000;100.00;100.00;100.00;99.00;100.00;100.00;100.00;89.00
782000;100.00;100.00;100.00;92.00;100.00;100.00;100.00;86.00
783000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.00
784000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;84.00
785000;100.00;100.00;100.00;93.00;100.00;100.00;100.00;90.00
786000;100.00;100.00;100.00;100.00;100.00;100.00;100.00;88.00
787000;100.00;100.00;100.00;91.00;100.00;100.00;100.00;83.00
788000;100.00;100.00;100.00;95.00;100.00;100.00;100.00;85.00
789000;100.00;100.00;100.00;96.00;100.00;100.00;100.00;80.00
790000;100.00;100.00;100.00;91.00;100.00;100.00;100.00;93.00
791000;100.00;100.00;100.00;92.00;100.00;100.00;100.00;92.00
792000;100.00;100.00;100.00;97.00;100.00;100.00;100.00;95.00
793000;100.00;100.00;100.00;96.00;100.00;100.00;100.00;90.00
794000;100.00;100.00;100.00;90.00;100.00;100.00;100.00;85.00
795000;100.00;100.00;100.00;91.00;100.00;100.00;100.00;95.00
796000;100.00;100.00;100.00;93.00;100.00;100.00;100.00;93.00
797000;100.00;100.00;100.00;93.00;100.00;100.00;100.00;91.00
798000;100.00;100.00;100.00;98.00;100.00;100.00;100.00;86.00
799000;100.00;100.00;100.00;95.00;100.00;100.00;100.00;90.00
800000;100.00;100.00;100.00;88.00;100.00;100.00;100.00;81.00
